,Unnamed: 0,alice_x,alice_y,bob_x,bob_y,eve_x,eve_y,alice_start_delay,bob_resp_delay,rotating_member,wifi_ch,wifi_bw,bob_eve_rx_timeout,failed_attempts_limit,req_num_packets,alice_hostname,alice_ip,alice_filename,alice_chan_spec,bob_hostname,bob_ip,bob_filename,bob_chan_spec,num_packets,failed_attempts_total,collect_duration,start_time,start_collect_time,end_time,total_duration,eve_hostname,eve_ip,eve_filename,eve_chan_spec,alice_z,bob_z,eve_z
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,wlt-lap-137,127.0.0.1,C:\Master_projects\CSI_Extraction\nexmoncsita\software\outputs\csi_ctrl_summary_D20221018_T0016_alice.pcap,"get config
",wlt-lap-137,127.0.0.1,C:\Master_projects\CSI_Extraction\nexmoncsita\software\outputs\csi_ctrl_summary_D20221018_T0016_bob.pcap,"get config
",3,15,5.345121861,D20221018_T0016,D20221018_T0016,D20221018_T0016,14.54984093,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,wlt-lap-137,127.0.0.1,C:\Master_projects\CSI_Extraction\nexmoncsita\software\outputs\csi_ctrl_summary_D20221018_T0019_alice.pcap,"get config
",wlt-lap-137,127.0.0.1,C:\Master_projects\CSI_Extraction\nexmoncsita\software\outputs\csi_ctrl_summary_D20221018_T0019_bob.pcap,"get config
",0,0,404.7205992,D20221018_T0019,D20221018_T0020,D20221018_T0026,413.9705045,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0034_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0034_bob.pcap,"chanspec: 0x1006, 6
",0,0,0.178011894,D20221018_T0034,D20221018_T0034,D20221018_T0034,13.65145206,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0036_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0036_bob.pcap,"chanspec: 0x1006, 6
",0,0,2.850039482,D20221018_T0036,D20221018_T0036,D20221018_T0036,16.28703094,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0041_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0041_bob.pcap,"chanspec: 0x1006, 6
",0,0,208.219449,D20221018_T0041,D20221018_T0041,D20221018_T0045,221.6549337,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0045_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0045_bob.pcap,"chanspec: 0x1006, 6
",1,0,0.250228643,D20221018_T0045,D20221018_T0045,D20221018_T0045,13.72259688,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0046_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0046_bob.pcap,"chanspec: 0x1006, 6
",1,0,0.247659683,D20221018_T0046,D20221018_T0047,D20221018_T0047,13.72399449,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0051_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0051_bob.pcap,"chanspec: 0x1006, 6
",1,0,0.247565746,D20221018_T0051,D20221018_T0051,D20221018_T0051,13.71146631,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0052_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0052_bob.pcap,"chanspec: 0x1006, 6
",1,0,0.23922801,D20221018_T0052,D20221018_T0052,D20221018_T0052,13.69176078,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0054_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0054_bob.pcap,"chanspec: 0x1006, 6
",1,0,0.365490198,D20221018_T0054,D20221018_T0054,D20221018_T0054,13.83690405,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0056_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0056_bob.pcap,"chanspec: 0x1006, 6
",1,0,0.416608572,D20221018_T0056,D20221018_T0056,D20221018_T0056,13.84174967,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0059_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0059_bob.pcap,"chanspec: 0x1006, 6
",10,2,3.396556616,D20221018_T0059,D20221018_T0100,D20221018_T0100,16.86101913,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0102_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0102_bob.pcap,"chanspec: 0x1006, 6
",10,0,2.674371481,D20221018_T0102,D20221018_T0102,D20221018_T0102,16.15282893,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0106_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0106_bob.pcap,"chanspec: 0x1006, 6
",10,0,2.805242062,D20221018_T0106,D20221018_T0107,D20221018_T0107,16.27240586,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0110_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0110_bob.pcap,"chanspec: 0x1006, 6
",10,0,3.083184004,D20221018_T0110,D20221018_T0110,D20221018_T0110,16.61436319,,,,,0,150,0
0,0,0,0,0,380,5,0,0.08,0.05,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0118_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0118_bob.pcap,"chanspec: 0x1006, 6
",10,1,2.449737549,D20221018_T0118,D20221018_T0118,D20221018_T0118,15.87645316,,,,,0,150,0
0,0,0,0,0,380,5,0,0.03,0.01,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0119_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0119_bob.pcap,"chanspec: 0x1006, 6
",10,0,1.209171534,D20221018_T0119,D20221018_T0119,D20221018_T0119,14.65224719,,,,,0,150,0
0,0,0,0,0,380,5,0,0.03,0.01,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0135_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0135_bob.pcap,"chanspec: 0x1006, 6
",10,4,1.863524914,D20221018_T0135,D20221018_T0135,D20221018_T0135,22.1578722,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0135_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.03,0.01,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0142_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0142_bob.pcap,"chanspec: 0x1006, 6
",10,0,1.357645512,D20221018_T0142,D20221018_T0142,D20221018_T0142,22.06620979,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0142_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.01,0.005,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0147_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0147_bob.pcap,"chanspec: 0x1006, 6
",10,0,0.876313925,D20221018_T0147,D20221018_T0148,D20221018_T0148,21.52510333,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0147_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.001,bob,6,20,0.4,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0152_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0152_bob.pcap,"chanspec: 0x1006, 6
",10,3,0.937197208,D20221018_T0152,D20221018_T0152,D20221018_T0152,21.7271235,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0152_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.002,bob,6,20,0.1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0158_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0158_bob.pcap,"chanspec: 0x1006, 6
",10,1,0.804736137,D20221018_T0158,D20221018_T0158,D20221018_T0158,21.31159377,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0158_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.002,bob,6,20,0.1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0206_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0206_bob.pcap,"chanspec: 0x1006, 6
",10,0,0.778159618,D20221018_T0206,D20221018_T0206,D20221018_T0206,21.31392574,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0206_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.003,bob,6,20,0.02,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0211_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0211_bob.pcap,"chanspec: 0x1006, 6
",10,1,0.772810936,D20221018_T0211,D20221018_T0211,D20221018_T0211,21.25846839,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0211_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.003,bob,6,20,0.08,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0214_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0214_bob.pcap,"chanspec: 0x1006, 6
",10,2,0.843946457,D20221018_T0214,D20221018_T0215,D20221018_T0215,21.36895871,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0214_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.003,bob,6,20,0.08,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0219_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0219_bob.pcap,"chanspec: 0x1006, 6
",10,2,0.8939991,D20221018_T0219,D20221018_T0219,D20221018_T0219,21.44729471,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0219_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.003,bob,6,20,0.08,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0225_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0225_bob.pcap,"chanspec: 0x1006, 6
",10,11,1.379546165,D20221018_T0225,D20221018_T0225,D20221018_T0225,22.28179336,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0225_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.005,bob,6,20,0.8,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0227_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0227_bob.pcap,"chanspec: 0x1006, 6
",0,0,0.526222944,D20221018_T0227,D20221018_T0228,D20221018_T0228,21.04789019,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0227_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.005,bob,6,20,0.8,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0310_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0310_bob.pcap,"chanspec: 0x1006, 6
",0,0,1.892568827,D20221018_T0310,D20221018_T0310,D20221018_T0310,22.92437458,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0310_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.005,bob,6,20,0.8,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0319_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0319_bob.pcap,"chanspec: 0x1006, 6
",0,0,1.521587372,D20221018_T0319,D20221018_T0320,D20221018_T0320,22.5212028,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0319_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.005,bob,6,20,0.8,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0322_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0322_bob.pcap,"chanspec: 0x1006, 6
",10,13,3.478043318,D20221018_T0322,D20221018_T0323,D20221018_T0323,24.19550133,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0322_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.005,bob,6,20,0.1,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0323_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0323_bob.pcap,"chanspec: 0x1006, 6
",0,0,0.743386507,D20221018_T0323,D20221018_T0324,D20221018_T0324,21.4922812,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0323_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0,0.005,bob,6,20,0.2,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0327_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0327_bob.pcap,"chanspec: 0x1006, 6
",0,0,0.715263367,D20221018_T0327,D20221018_T0327,D20221018_T0327,21.45991421,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0327_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.08,0.01,bob,6,20,0.5,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0331_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0331_bob.pcap,"chanspec: 0x1006, 6
",10,3,2.087881327,D20221018_T0331,D20221018_T0332,D20221018_T0332,22.83562112,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0331_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.02,0.01,bob,6,20,0.5,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0332_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0332_bob.pcap,"chanspec: 0x1006, 6
",9,13,2.195455551,D20221018_T0332,D20221018_T0332,D20221018_T0332,22.90107465,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0332_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.02,0.01,bob,6,20,0.5,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0337_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0337_bob.pcap,"chanspec: 0x1006, 6
",10,34,4.169650555,D20221018_T0337,D20221018_T0338,D20221018_T0338,24.96745276,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0337_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.04,0.005,bob,6,20,0.2,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0341_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0341_bob.pcap,"chanspec: 0x1006, 6
",0,0,1.092349291,D20221018_T0341,D20221018_T0341,D20221018_T0341,21.74272442,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0341_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
0,0,0,0,0,380,5,0,0.04,0.005,bob,6,20,0.2,10,10,pi41NexmonCsi,192.168.1.96,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0344_alice.pcap,"chanspec: 0x1006, 6
",pi40NexmonCsi,192.168.1.78,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0344_bob.pcap,"chanspec: 0x1006, 6
",10,24,4.432018995,D20221018_T0344,D20221018_T0344,D20221018_T0344,25.25675845,pi43NexmonCsi,192.168.1.69,/home/pi/CSI_Extraction/nexmoncsita/software/outputs/csi_ctrl_summary_D20221018_T0344_eve.pcap,"chanspec: 0x1006, 6
",0,150,0
